place,frequency,lat,lon
高天の原,1,36.2587619,139.5059922
富春,1,29.3243779,117.5393897
江原,1,42.0580457,126.7281494
伊良虞,1,24.9168045,103.1339072
嶺表,1,34.6764744,135.84669255
サンパウロ,1,-23.5506507,-46.6333824
羊角,1,29.3975,107.601
ロマニヤ,1,45.9852129,24.6859225
ランカシャー,1,53.8611703,-2.56508879194755
広見,1,35.511173,136.867803
鹿屋,1,34.7342386,135.3070122
巴拉乖,1,25.4015,106.51
ギアナ,1,4.8417097,-58.6416891
曲江,1,24.6867255,113.600519
ジッダ,1,21.5810088,39.1653612
フィリ,1,14.54155,14.7147833
マーレ,1,54.5562536,23.3503665
小出雲,1,25.5154684,101.1745073
禁野,1,39.5411322,127.2497092
内牧,1,32.9422172,131.0436601
神鍋,1,22.1939168,111.2379295
白岡,1,36.0174085,139.6669008
竹町,1,37.398146,138.850247
高天が原,1,35.21158195,136.996066347859
マセドニヤ,1,41.6171214,21.7168387
ハイデルベルグ,1,33.8499426,130.610325875935
淺間が嶽,1,34.7759885,135.3567816
道東,1,37.10245,140.231698
中筋,1,34.451686,132.4769955
痛足,1,24.1988,105.168
九度山,1,34.288069,135.564599
ジュウ,1,71.5387447,-53.2050567794186
智多,1,34.642159,92.8220032
寺平,1,43.8843102,125.3180952
陝,1,35.8894105,109.1357285
べにす,1,34.5066514,133.5052635
ぐまの,1,35.69024585,139.688339657999
貫井,1,35.7410824,139.631798
清流,1,26.1811866,116.8120935
六軒家,1,35.114059,136.796344
引佐,1,35.66951555,139.7643055988
亀の尾,1,34.785637,134.487533
ベルモント,1,-36.8081595,174.7903341
多町,1,34.5339776,135.789181
ディエップ,1,49.9246182,1.0791444
ジロンド,1,35.9815181,137.994777243811
牧の原,1,35.791533,139.95811
扇沢,1,36.1010556,139.1418933
鑓ヶ岳,1,36.7313588,137.7553985
有峰,1,36.47195,137.518958
西笠,1,22.5829404,113.9478107
槍岳,1,36.34198,137.6476291
滝ノ沢,1,36.734339,138.172991
八ッ峰,1,34.993226,135.753275
篠ノ井,1,36.5774147,138.1381842
飯館,1,40.575584,140.312603633427
マントン,1,43.7753495,7.5029213
馬公,1,32.311661,104.997937
メコン,1,43.2219088,-87.9822969
プノンペン,1,11.568271,104.9224426
カンポット,1,10.6314754,104.132637
船川,1,33.361525,132.484512
西津,1,36.0208244,103.7493238
いはや,1,34.7370456,136.501814
チュニス,1,36.8002068,10.1857757
野付,1,43.6030965,145.2954554
標津,1,43.6534959,145.1163353
白老,1,42.5547443,141.3600575
平津,1,35.0283096,136.61874
神岡,1,24.1473152,120.4868962
冑山,1,29.9873344,122.2030363
下沼,1,45.0371882,141.7582477
箱崎町,1,35.300857,139.650442
松岸,1,35.7395583,140.7952579
藤戸,1,40.7919629,140.7372129
淺川,1,35.7383242,139.689366
山背,1,23.5387,108.758
スミルナ,1,35.24277155,140.264487717444
ちくら,1,34.9767161,139.9546792
細河,1,34.0116274,105.2978074
鷲巣,1,34.766814,137.927815
志自岐,1,32.6341799,128.6223641
しのだ,1,35.185944,136.7881221
太岳,1,35.5302191,139.6344989
艫作,1,40.6082019,139.8645962
稲木,1,34.8940179,137.4675385
みつまた,1,36.3937327,139.0890263
竹敷,1,34.2964574,129.2997023
魚釣,1,35.6554392,139.5293165
広野,1,37.2120753,140.999258
城南,1,30.3195752,106.9182889
岩出,1,34.2553896,135.3214036
浦鹽,1,30.1611272,120.149031
穴八幡,1,35.4691897,133.058175345854
岳陽,1,29.3594838,113.1229551
とかち,1,36.953749,140.8595369
いんど,1,22.3511148,78.6677428
淡じ,1,33.4667142,116.3831128
生目,1,31.9174166,131.3725915
日の浦,1,34.3227233,132.0049461
青羽,1,36.2734809,120.5246917
保良,1,24.4300921,108.2544935
桔梗ヶ原,1,36.1115745,137.9377265
船戸,1,34.2483918,135.3115448
伊治,1,32.2750989,119.1790898
八俣,1,11.0691272,106.1436226
鹿路,1,49.60475875,6.142578428434
虎溪,1,29.6001717,106.3070311
キュラソー,1,12.1176488,-68.9309263
細島,1,37.2421201,131.864715923989
ヤポン,1,41.340248,69.2822849582109
レティシア,1,35.0131335,135.7624446
八幡浜,1,33.4578355,132.4358352
佐賀関,1,36.4298353,140.5403025
阿波座,1,34.6816168,135.4862449
俎橋,1,35.6956108,139.753008
熱河,1,40.9507147,117.9567031
塩竈,1,23.2481796,107.1813127
ミラン,1,45.4927695,12.1098768
余丁町,1,35.6962861,139.7160422
奈多,1,33.6867071,130.4125415
利川,1,30.244508,108.815759
わたり,1,38.0443607,140.8678916
のつけ,1,43.6030965,145.2954554
金堀,1,34.111085,131.3884807
木崎,1,36.2711282,139.3125327
東単,1,26.3668216,120.4904165
錦州,1,41.1087113,121.1186159
庫倫,1,42.783417,121.6131573
古府,1,36.5689327,136.6071589
鶴仙,1,31.7442532,118.3481305
墨国,1,55.76827945,49.1486990021112
白金,1,42.4510725,129.4086537
アルメニヤ,1,40.7696272,44.6736646
埃及土,1,24.6972,109.334
バイカル,1,51.870476,104.808372
ババリヤ,1,27.7777341,76.3900423
ポツダム,1,52.4009309,13.0591397
パレ,1,45.8108967,9.0077526
富谷,1,39.1375205,110.8987066
大武,1,31.5628405,114.1208053
リアルト,1,35.6889189,139.7350855
河曲,1,39.3792809,111.146069
濟南,1,36.6507007,117.1140042
清見が関,1,35.0797489,136.9672513
權現堂,1,35.481781,140.111917
尾口,1,39.8960768,114.7183017
サッポロ,1,43.061936,141.3542924
あさくさ,1,35.7175966,139.7975626
おおた,1,36.294102,139.3787733
津田沼,1,35.6913892,140.02019
幕張,1,35.659323,140.0579864
検見川,1,35.6526042,140.0662809
尾島,1,33.8700515,131.9828361
新見,1,34.9871803,133.4567542
皿山,1,34.9072349,134.92419
板櫃,1,25.6814674,105.6567052
ひむか,1,34.8414753,135.688414449037
唐泊,1,23.3036077,50.1258804
引津,1,35.0696387,133.8767201
深江,1,34.7226961,135.2916099
佐志,1,33.4694326,129.9289941
波戸,1,33.6440132,118.6159292
馬渡,1,38.691549,139.868709
館前,1,38.8282081,140.9079017
女川,1,38.4468109,141.4435933
永坂,1,35.6605748,139.736749
土原,1,34.4125136,131.4073642
虎ノ門,1,35.6701871,139.750056
日尾,1,50.1362582,4.8248698
久屋,1,23.810958,112.213971
南堀,1,37.818366,140.498632
華清,1,22.3483542,112.6766396
長藩,1,32.845598,116.269565
鹿門,1,32.426625,120.5280571
南宇和,1,26.7953728,112.0852232
錦雲,1,28.6615529,120.0869565
大然,1,49.564665,3.620686
萱町,1,40.6036849,140.477447527288
倉重,1,36.4525369,136.5438285
戸出,1,36.6840367,136.9837854
青砥,1,35.7455741,139.8560545
雲夢,1,31.0021367,113.7737754
鞏県,1,28.441991,104.7081801
扶余,1,45.1570494,125.6310583
曳馬,1,15.5986243,45.2598934
商於,1,25.7877741,114.5471228
屋山,1,31.1161559,109.8975228
但東,1,40.128668,124.3863404
西田川,1,36.4429847,140.4129398
戸次,1,32.8517771,130.8587524
常滑,1,34.890604,136.8354544
鎮岩,1,38.3947792,141.0362192
礪波,1,55.3284036,8.7647838
井尻,1,33.5520634,130.4433399
ジュノー,1,58.3019496,-134.419734
川苔,1,38.751471,140.8445103
奥の谷,1,34.6000292,134.081785
榎島,1,38.3773392,141.1328226
野根,1,33.5343657,134.2306566
豊山,1,41.1452706,123.0206182
桑折,1,37.8554275,140.5174327
サラトフ,1,51.530018,46.034683
煙樹,1,22.81,120.5796
午王,1,35.6771499,139.7363617
奥多摩,1,35.8094019,139.0967926
国師ヶ岳,1,35.8708394,138.6729639
甲武信ヶ岳,1,35.9091833,138.728873
四村,1,35.1891881,116.7081726
高屏,1,30.7956272,106.2581565
アサイ,1,33.9347471,103.763616
本宮,1,37.5141768,140.3994933
八方睨,1,43.1039606,131.8652661
江越,1,35.3147362,136.5911369
古波蔵,1,26.201655,127.6849529
泉崎,1,37.1583899,140.2989846
久茂地,1,26.2148692,127.6820054
伊江,1,31.313119,118.3673017
佐敷,1,32.3024812,130.4971718
かまくら,1,35.329564,139.54442
ひぜん,1,32.90788625,129.396085516087
スダン,1,14.5844444,29.4917691
姥ヶ池,1,34.6705818,135.65118497315
田麦,1,44.4275666,141.3167075
菜畠,1,34.6856167,135.7067695
谷戸,1,34.9966367,132.4848766
貝の花,1,35.8131734,139.9398629
しらね,1,35.399855,139.2940151
市伽古,1,35.2339313,140.3743403
涌谷,1,38.5377483,141.1278028
桃生,1,34.8587459,115.5508246
タラ,1,47.3900474,0.6889268
鬼界,1,39.9396999,116.4225543
荒崎,1,39.1945614,139.5391747
積丹,1,22.68076,112.2002357
鈴谷,1,38.355685,139.643799
エーア,1,55.4628044,-4.6302502
栄浜,1,42.1763371,140.4502968
気仙沼,1,38.9099395,141.5592427
当別,1,43.2221778,141.5142395
臨淮,1,32.55274,116.587549
越南,1,15.9266657,107.9650855
アペニン,1,42.4544444,13.4666667
セントヘレナ,1,-15.9694573,-5.7129442
長津田,1,35.5317189,139.4952527
イキリ,1,5.2937824,6.7038051
マカダ,1,23.1065758,69.2459678
プラタ,1,19.7221449,-70.7205065250202
保里,1,24.2518704,124.0029657
緒川,1,43.7627501,142.3579263
多武峯,1,34.4660336,135.8595532
味鋺,1,29.5303563,104.6659458
湯田,1,32.0577,130.7989096
鷲峯,1,24.2535862,117.0161986
南半田,1,37.351421,138.579082
戸町,1,34.393151,132.464097
東御,1,32.1041295,121.3728419
黒田庄,1,35.0225864,134.9925111
畝田,1,35.1953209,136.7877051
東坂,1,34.989276,136.038473
真備,1,31.0879169,121.5396785
勘解由小路,1,35.0199373,135.7534465
幸井,1,29.7955539,102.8451633
赤岡,1,23.09894765,113.328709551047
長和,1,42.4883255,140.8334206
光台,1,42.4524071,140.0605624
東坂本,1,34.2791758,135.3299088
物部,1,34.3355987,134.8781307
海子,1,24.549,105.381
久里浜,1,35.2331376,139.7013491
福間,1,26.5450001,117.842778
堤町,1,35.0084739,135.7798845
紙屋町,1,35.004838,135.770216
船井,1,41.8865459,108.2260393
向ヶ岡,1,35.414892,135.04425
笹塚,1,35.6736448,139.6671205
矢坪,1,23.7076697,102.4942389
ラ・ロシェル,1,46.1591126,-1.1520434
八竜,1,34.652569,104.569188
ニューギニア,1,-5.52259305,142.087090522459
デルフィ,1,34.615369,133.9480147
黄州,1,38.6945065,125.7606443
コーンウォール,1,50.416667,-4.75
佐田,1,35.9501772,140.6416201
茅山,1,23.2083922,120.6515679
バンカ,1,43.1278266,-1.3728388
ミンダナオ,1,7.68977865,125.23653125002
宜昌,1,30.694088,111.2803074
泉河,1,36.3804008,118.0415148
ギニア,1,10.7226226,-10.7083587
玉作,1,33.5321878,131.4120019
迦毘羅衛,1,13.7524938,100.4935089
ノーフォーク,1,52.67345305,0.947141051697642
真臘,1,37.7807298,-122.4748862
成島,1,37.943216,140.0755388
ピッツバーグ,1,43.5874086,39.7204041
小塚っ原,1,35.9450172,139.441318065595
土橋,1,35.0582126,137.1297596
谷田,1,26.581454,118.7414422
夏沢,1,36.193152,137.657339
世木,1,41.8779992,129.7312803
ヤップ,1,35.4061879,139.5175011
スバシ,1,41.8550618,83.0463208847357
テンピ,1,43.7627722,142.3576404
ハヤマ,1,35.2729088,139.5931769
芦の湖,1,35.214483,139.001996581867
東中野,1,35.7073477,139.6832315
桜田町,1,35.141533,136.9091038
フリジア,1,35.5635527,139.7169226
北葛,1,35.8948427,137.9190952
樅沢,1,36.384806,137.609199
苅安,1,47.679513,125.311867
養父,1,35.3710145,134.8117204
重信,1,47.6844162,125.3322034
竹島,1,37.24001875,131.8701687563
勝本,1,35.7007677,139.7528852
辰口,1,29.737352,117.88339
滝見,1,29.1187865,118.2613386
鴨池,1,31.5651706,130.5521449
好間,1,37.0658065,140.8514588
杉田,1,37.563211,140.4136675
畑町,1,35.6457358,139.7476833
中津軽,1,34.0641845,132.9936721
浜,1,34.3466078,133.4326334
掛塚,1,34.667582,137.79857
二十騎町,1,35.6982923,139.7308065
西斑牙,1,39.3260685,-4.8379791
後瀬,1,34.9470177,117.2550163
網引,1,34.8621055,134.8779303
堤川,1,40.683589,140.782457
浜島,1,24.35527,124.040153016843
錦浦,1,21.004432,107.278029
南伊勢,1,31.6296916,118.1974518
片男波,1,39.6484066,115.5445195
君士坦丁堡,1,35.016715,135.7677572
不知火,1,33.7258018,135.9945092
オース,1,39.144275,141.1392382
萩浦,1,30.6546268,117.4879439
新栄,1,40.276033,113.098533
瀬戸物町,1,34.9340373,135.7619405
鏡村,1,39.1215776,115.971854
犬井道,1,33.18641,130.3224635
福田町,1,38.274938,140.9585128
田野,1,31.8378604,131.3049544
池之上,1,31.5639519,130.342301
石井,1,23.2138374,113.2260337
和田山,1,35.34141,134.8517363
大岡,1,3.6777145,100.9880263
瓜連,1,36.4981274,140.449723
東礪波,1,36.6365256,136.9536865
鬼ガ島,1,34.7082787,132.8341122
ポーツマス,1,50.8036831,-1.075614
シキシマ,1,36.5379451,139.0338524
徐家匯,1,31.1955404,121.4343816
ボン,1,50.735851,7.10066
菅平,1,41.8245142,119.6581838
与良,1,37.1303083,104.0010148
牛荘,1,40.9416765,122.5276555
船川港,1,38.0594138,140.7680113
索遜,1,31.8332316,117.1388246
鉾田,1,36.154247,140.510684
桑取,1,28.7001852,96.7987959
同江,1,47.6504656,132.5018508
薬師,1,34.626275,135.605845
マトラ,1,21.17566645,79.7200958072619
アジャンター,1,20.532524,75.7513692
しめし野,1,34.7201209,135.481953887421
巻向,1,34.5452882,135.8408846
あしたの原,1,35.699815,139.634083
そのはら,1,35.4580168,137.6702121
上堂,1,23.4927378,109.4999602
萱津,1,35.7704652,139.8719568
日昭,1,35.4172337,119.5213994
キエフ,1,-6.0249009,19.4599869742471
鍛冶屋町,1,34.3428604,134.0487343
檜町,1,34.991755,135.760218
マヨルカ,1,35.6112738,139.6304071
レスボス,1,39.17584185,25.9989134502324
ふわ,1,31.738989,114.6153126
黒磯,1,36.9701908,140.0601121
蘭州,1,36.474436,103.733224
懷慶,1,42.711249,129.7248532
太行,1,-14.7981503,-75.0552356
伊水,1,26.5150216,112.3926043
西ノ谷,1,34.104169,136.047242
葛井,1,3.13234925,101.723078352244
藤江,1,34.6632012,134.9479071
油谷,1,32.4378587,130.6669235
夏,1,35.109872,111.354499
荒浜,1,37.40541,138.602076
バンギ,1,4.3907153,18.5509126
チャド,1,15.6134137,19.0156172
穴水,1,37.2280971,136.9045694
沼宮内,1,39.980869,141.2327241
西津軽,1,27.3998559,99.5971491
深浦,1,40.6504406,139.9294496
冠岳,1,32.967268,131.7581031
廈門,1,24.4801069,118.0853479
古宇,1,29.1480021,97.2214234
裸島,1,15.7855871,111.204126823867
笠利,1,42.9628767,129.8929292
モロ,1,46.9970379,23.6930985
知覧,1,29.0635223,111.6986846
キゴ,1,0.2051596,32.5967298
新ばし,1,38.4452177,140.8862463
ふくしま,1,37.75454,140.4592144
牛谷,1,33.933601,132.809367
としま,1,35.736156,139.714222
千佛,1,31.4889599,117.0349673
チューリッヒ,1,47.3744489,8.5410422
メッシーナ,1,38.1937571,15.5542082
さぬき,1,34.2931892,134.1890881
楊州,1,32.3968554,119.4077658
阿翁,1,48.4492025,13.1504098
白羅,1,29.7028686,118.9550663
敷津,1,47.174394,132.516788
種山,1,24.5290384,111.2975324
居屋敷,1,29.7977317,118.5087178
鷲峰,1,24.2535862,117.0161986
夜叉ヶ池,1,35.67266025,136.290488932568
稲沢,1,35.2524307,136.8214158
古口,1,38.7371616,140.1453493
達谷,1,34.2987495,135.4942703
泰阜,1,22.8783412,120.254112
温田,1,35.3365501,137.8415351
東備,1,46.4097992,127.6152447
雑賀,1,47.2152668,1.0009595
美嚢,1,23.1991181,120.15729107212
田中,1,23.8583694,120.5915688
和良,1,36.4289829,139.8862123
愛発,1,49.9312843,11.6233823484152
姫川,1,36.636774,137.848951
藤代,1,35.9206534,140.1182086
八草,1,35.1761472,137.1066646
一箕,1,28.4950566,102.7234269
湯前,1,32.281475,130.979927
十日町,1,37.1345335,138.7562605
亘理,1,38.0396312,140.8613
刈和野,1,39.548102,140.371927
西白河,1,36.1770364,139.2576108
大野見,1,30.0153115,117.9313511
西讃,1,38.2250087,42.4263243
駒沢,1,35.5620369,137.9307558
五城目,1,44.0969397,89.206702031754
三穂,1,26.9607344,108.751655
一ノ関,1,38.9268807,141.1389019
喜瀬,1,26.534048,127.9410159
尼が崎,1,33.2055058,131.587472803451
会津若松,1,37.5085404,139.9300318
ムレ,1,43.4599858,1.3262332
ヤルカンド,1,38.4170434,77.2411446
Asia,1,51.2086975,89.2343748
ヘブロン,1,35.92058105,139.620971953928
東歐,1,48.5949208,7.7718997
高円寺,1,35.7049419,139.649909
鶴峠,1,35.7310283,138.9768671
中越,1,35.767903,137.953939
湯之谷,1,33.8951449,133.1642242
都路,1,35.441601,105.411588
秦国,1,45.7603336,126.59080832546
ヴァランス,1,44.9332277,4.8920811
サビニ,1,-14.6577564,-69.8790686
鶴島,1,35.6051615,133.0988853
レイデン,1,49.778049,5.89105088856061
フィージー,1,-18.1239696,179.0122737
カーディフ,1,51.4816546,-3.1791934
ナンキン,1,32.0615513,118.7915619
潮江,1,22.2180344,112.7292591
帯屋町,1,34.9345409,135.7550392
夜須,1,33.5345654,133.7541141
善通寺,1,34.2299924,133.78922
壇ノ浦,1,38.7222819,141.1535051
相可,1,34.5032518,136.5461319
とば,1,34.4714464,136.8293576
御嵩,1,35.4297516,137.1279399
白沙,1,19.211667,109.346667
松輪,1,35.1431221,139.6681917
にっこう,1,36.7472777,139.6222388
にいがた,1,37.6452283,138.7669125
かごしま,1,31.521587,130.5474077
きりしま,1,31.7410148,130.7632406
こまごめ,1,35.7365848,139.7472412
かずさ,1,52.8574816,32.3411722
大曾,1,34.72758,135.237053260571
爾薩体,1,28.0881264,96.9865769
都母,1,25.0296454,109.5784292
鷹取,1,34.651688,135.1354427
淡河,1,36.6769022,118.7961337
四宮,1,34.991871,135.8239103
粕屋,1,33.405057,114.314068
鞍手,1,33.797818,130.6995624
九十九里,1,34.5774183,135.5559744
青木ヶ原,1,35.452828,138.649635
下高井戸,1,35.6661345,139.6415946
トレント,1,35.7468662,139.5811706
華府,1,22.5574278,114.0712702
佛朗西,1,38.2538602,140.8976299
スピノ,1,41.6102092,13.224731
故奈,1,35.036426,138.940156
茨島,1,36.0512721,139.718915
七山,1,30.2893022,117.5846511
滝山町,1,34.6843159,135.1516494
蓮沼,1,35.5642517,139.70852
大沽,1,38.9772056,117.6894251
伊犂,1,5.4306632,101.1296386
新彊,1,42.4804953,85.4633464
下仁田,1,36.2104653,138.7864082
ルーアン,1,49.4404591,1.0939658
ファーネス,1,38.24171595,140.870145547443
昌図,1,42.9783501,123.9492812
晴気,1,34.7743772,138.0007512
シモツケ,1,36.395081,139.8518331
岳州,1,25.3024,103.869
福見,1,26.5450001,117.842778
扶餘,1,23.49418175,116.986546081142
野洲,1,35.0687431,136.0225659
成山,1,37.3629213,122.5474817
伊福,1,31.6252462,130.5249998
大崩,1,40.5547001,139.9934256
レスター,1,52.6362,-1.1331969
名立,1,37.1557567,138.0924747
鶴ヶ島,1,35.9369427,139.4236708
昆明,1,24.8843019,102.8324209
バーリントン,1,43.3248924,-79.7966835
カリブ,1,59.0330056,8.6156694
上井草,1,35.7252616,139.6030669
ちか,1,37.070446,69.298421
久慈,1,40.1903011,141.7709294
下小川,1,36.6690357,140.3870248
東五軒町,1,35.7065865,139.7394767
レキシントン,1,35.6258985,139.716274757287
咸興,1,32.397214,120.5749438
久良岐,1,22.797025,108.984073
大東,1,22.2572882,113.9528467
中伊豆,1,26.9516379,100.2186167
刈谷,1,34.9908201,137.0087202
上本郷,1,35.7896751,139.9162363
足洗,1,36.7592566,137.1732773
あきう,1,38.2748826,140.6028212
泗水,1,-7.2459717,112.7378266
尼丘,1,24.7014,108.939
タイス,1,-4.0776482,102.5772044
早良,1,35.4144443,133.0104462
濱田,1,29.2051432,116.8938017
蛇喰,1,36.535822,136.938314
みつけ,1,37.53145,138.9126572
撫養町,1,34.1731876,134.6007961
ながら,1,13.31217355,79.5979342935443
三ノ宮,1,34.6948605,135.1950871
金橋,1,43.1091646,131.89635795
仲徒町,1,34.9891232,135.7590051
カナリア,1,34.7860783,135.3730027
程彼,1,33.3131238,132.5257561
リディア,1,48.2102006,13.4895822
大柿,1,23.0204414,113.316342332472
常宮,1,35.6927404,136.0309222
高青,1,37.1707264,117.8204107
ウィスコンシン,1,44.4308975,-89.6884637
城内,1,33.832582,104.215199
米花,1,34.6791289,-86.6849975543544
潁川,1,34.6682269,135.4902944
石牛,1,25.3536673,106.1765074
剣閣,1,32.2909937,105.5219946
二見浦,1,34.503708,136.777735
東冶,1,42.5508898,140.7634991
横野,1,33.540894,129.9236297
広西,1,24,109
ガリシア,1,42.61946,-7.863112
ベイルート,1,33.88922645,35.5025585289523
バスク,1,43.4396074,-1.59012439318182
タホ,1,42.5495565,46.3420588
メジナ,1,40.4342709,-1.8431429
トロント,1,43.6534817,-79.3839347
ヴェニース,1,38.2454272,140.8891053
クローフォード,1,43.2409499,141.8786794
中遠,1,34.0000001,113.9999999
餌香,1,34.7354586,137.3457742
